"","SES_bl","SES_lec_0","SES_lec_1","SES_lec_2","SES_ori_0","SES_ori_1","SES_nest_1","SES_nest_2","SES_nest_3","SES_nest_4","SES_nest_5","SES_soc_1","SES_soc_2","SES_soc_3","SES_soc_4","SES_bsor","SES_bsim","SES_bsne","SES_falpha","SES_fbsor","SES_fbsim","SES_fbsne"
"C13",1.09028106304129,-0.807667900184487,1.17609876862039,-0.732831711405516,-0.589275634079551,0.589275634079546,-0.202389187617913,-0.897401431133128,1.80915090114084,-0.0565805508367609,0.326575338517181,2.56796271193474,-1.15992940994602,0.250488927522318,-1.06386193400296,2.04546226907373,-0.592030532448064,0.551799401679398,0.051672960150161,4.27867322996341,3.42996784072241,2.31681201279464
"C5",-1.8781164292857,-2.55295880414714,2.75210961364544,-1.05319063412698,-0.977746745123853,0.977746745123852,0.00845926868325523,-0.322132669569411,0.0570662207718092,0.282135005427351,0.33543872473056,1.77802943203511,-0.866987354870981,1.12300402523708,-2.33221146518959,6.92622885521131,-0.614548077358655,0.408977628023927,-1.79223427677456,3.1019680078986,0.268579498794694,2.55419616680772
"C6",-1.01214208557057,-1.36850689363955,2.06255699932078,-1.3843113436613,-1.25762334654497,1.25762334654497,0.114476342031164,-0.379740133168236,-0.723743465666617,-0.0566320684339507,1.3617099322979,0.589602989775194,-1.02279089086583,2.41605085685183,-1.61470803592114,3.85895118844279,1.6553875895308,-1.58802250546387,-1.26008004556912,2.86349199287125,-0.442381913055797,3.83743370528573
"C69",-0.599245067755477,-3.30400877138001,3.09632341462318,-0.535362566731149,-0.511250511932827,0.511250511932825,0.0846614067055972,-0.617875708747208,0.479779410913729,-0.359942067759921,0.810447684635958,2.53178251957853,0.767187546610083,0.742671701162011,-3.49487863861888,4.07335006276663,-0.444717449125897,0.260690051567118,-1.62868622610125,2.95484869044449,1.67972067026662,1.68002744007504
"C7",-0.854625421352118,-2.50398199830653,2.91112343266034,-1.18513026094494,-1.68107585188586,1.68107585188586,-0.39595997655051,-0.498472995298676,1.32377903319121,0.646270129304948,-0.0585715398579544,1.234046216894,-1.43877126983106,3.69067969643966,-2.75984606979157,3.93974802045172,-0.424101842053124,0.533472605718617,-0.902426806959902,2.44313048547631,0.040171717074721,2.27705336426749
"C9",1.54303541413236,-2.69344593979051,2.17553424757694,0.00261824834670508,-0.331456933644042,0.331456933644042,-1.14338357319243,0.433255967912463,1.99377103061694,-0.467517759124493,-0.159998781707246,1.64036670797579,-0.067798445868695,1.45143698376565,-2.97875062594529,4.90227905517811,-0.240923528989428,0.0259395689948582,-0.575296728593006,2.97849275119838,0.834194990543901,2.20439303778838
"BU1",2.38765246852365,-2.43860836963547,3.35144779368737,-1.90306062117366,-2.28913752315062,2.28913752315061,-3.59977609530557,0.97804238068448,3.96134654817687,1.27572196498809,0.564972505790955,1.54651923037216,0.0191665785825832,0.791578449159024,-2.60200607301838,2.62365490301901,0.296714484791569,0.219360069926054,-0.667927063520676,4.14851805209549,0.423493572042071,5.37757988790329
"CE1",-0.27635242933213,-1.87485925583101,2.54098712948383,-1.49554998971974,-1.99832420929067,1.99832420929067,0.430238187458518,-0.124153590026299,1.01442480177124,-0.879666154566741,-1.10271759328143,0.91364314144347,-0.0951522123386187,1.70677756634554,-2.01255726952299,3.06532855688416,-0.121622263045574,0.026639107433708,-1.1805334711942,1.91085850086533,0.0875305800454915,1.82166048436839
"DS1",1.12497451929928,-1.66346159156176,2.27208243513399,-1.34880841717511,-0.0206367085913035,0.0206367085913039,-0.229143516693863,-1.38463312118762,3.53505453704892,-0.806356783954639,0.246203126590987,-0.541993635025585,-1.46238087832039,2.89322365634124,-1.78725171443562,3.38812905041718,-0.527345627332362,0.723134586447246,-1.11622173759166,3.52502341711573,0.413969804435732,3.18540567409952
"FA1",-0.0778766082489907,-2.04568877621667,2.8537582807464,-1.77590439784549,-3.38027150066828,3.38027150066828,-2.74515786156068,1.2303951370261,3.47700550025683,0.291455130663566,-0.210381815788847,1.20166266914078,-0.288475804601721,2.01340899581407,-2.22933132500237,2.57451212816806,0.0423762964554403,-0.368854705779277,0.547669694248143,4.9569467937978,2.75570407819702,4.28211268737522
